municipio,region,tipo_cultivo,etapa_cultivo,temperatura,humedad_ambiental,probabilidad_lluvia,lluvia_acumulada,velocidad_viento,radiacion_uv,humedad_suelo,tipo_suelo,ultimo_riego,dias_desde_siembra,historial_plagas,temporada_ano,altitud_aproximada,requiere_riego,riesgo_plaga,riesgo_climatico,cultivo_recomendado_zona,prioridad_alerta,recomendacion_agricola
Perote,Capital,Tomate,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco,1,90,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco,1,90,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,arenoso_franco,3,90,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco,4,90,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco,1,90,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco,1,90,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,arenoso_franco,2,90,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco_humifero,4,108,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco,1,108,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco,1,108,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,arenoso_franco,3,108,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco,4,108,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco,1,108,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,franco,1,108,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,floracion,18.2,69.3,66.5,117.7,18.8,4.0,69.19,arenoso_franco,2,108,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco_humifero,4,126,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco,1,126,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco,1,126,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,arenoso_franco,3,126,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco,5,126,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco,1,126,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,franco,1,126,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,floracion,17.7,69.3,65.2,108.1,10.7,6.0,67.46,arenoso_franco,2,126,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco_humifero,4,144,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco,1,144,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco,1,144,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,arenoso_franco,3,144,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco,4,144,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco,1,144,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,franco,1,144,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,fructificacion,18.6,65.2,56.9,144.7,29.7,8.2,72.62,arenoso_franco,2,144,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco_humifero,4,162,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco,1,162,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco,1,162,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,arenoso_franco,3,162,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco,5,162,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco,1,162,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,franco,1,162,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,14.2,63.4,75.6,97.7,13.8,6.9,63.53,arenoso_franco,2,162,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco_humifero,4,180,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco,1,180,alto,lluvias,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco,1,180,alto,lluvias,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,arenoso_franco,3,180,alto,lluvias,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco,4,180,alto,lluvias,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco,1,180,alto,lluvias,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,franco,1,180,alto,lluvias,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,13.9,70.7,58.4,204.6,31.7,7.9,85.32,arenoso_franco,2,180,alto,lluvias,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco_humifero,5,198,alto,seca,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco,2,198,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco,1,198,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,arenoso_franco,4,198,alto,seca,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco,6,198,alto,seca,2400,si,alto,bajo,Aguacate,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Cilantro,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco,1,198,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,franco,2,198,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,14.7,53.4,23.8,30.4,26.9,4.7,40.47,arenoso_franco,3,198,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco_humifero,5,216,alto,seca,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco,2,216,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco,1,216,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,arenoso_franco,4,216,alto,seca,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco,6,216,alto,seca,2400,si,alto,bajo,Aguacate,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Cilantro,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco,1,216,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,franco,2,216,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,13.8,54.7,30.1,52.6,21.1,7.1,44.47,arenoso_franco,3,216,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,17.7,74.6,36.2,16.4,9.5,6.9,44.81,franco_arcilloso,8,18,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,siembra,17.7,74.6,36.2,16.4,9.5,6.9,44.81,franco_humifero,3,18,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,17.7,74.6,36.2,16.4,9.5,6.9,44.81,franco_humifero,4,18,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,15.9,70.4,16.7,34.7,20.4,7.9,46.64,franco_arcilloso,8,36,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,siembra,15.9,70.4,16.7,34.7,20.4,7.9,46.64,franco_humifero,2,36,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,15.9,70.4,16.7,34.7,20.4,7.9,46.64,franco_humifero,3,36,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,crecimiento,18.4,77.5,15.1,40.3,28.8,6.3,50.13,franco_arcilloso,8,54,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,crecimiento,18.4,77.5,15.1,40.3,28.8,6.3,50.13,franco_humifero,2,54,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,crecimiento,18.4,77.5,15.1,40.3,28.8,6.3,50.13,franco_humifero,3,54,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,crecimiento,22.4,78.9,19.7,13.1,31.4,7.5,45.72,franco_arcilloso,8,72,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,crecimiento,22.4,78.9,19.7,13.1,31.4,7.5,45.72,franco_humifero,3,72,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,crecimiento,22.4,78.9,19.7,13.1,31.4,7.5,45.72,franco_humifero,4,72,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,crecimiento,22.6,89.2,92.0,177.1,22.5,9.8,86.85,franco_arcilloso,6,90,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,crecimiento,22.6,89.2,92.0,177.1,22.5,9.8,86.85,franco_humifero,1,90,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,crecimiento,22.6,89.2,92.0,177.1,22.5,9.8,86.85,franco_humifero,2,90,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,floracion,22.1,84.8,67.8,185.0,18.2,8.8,86.73,franco_arcilloso,6,108,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,floracion,22.1,84.8,67.8,185.0,18.2,8.8,86.73,franco_humifero,1,108,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,floracion,22.1,84.8,67.8,185.0,18.2,8.8,86.73,franco_humifero,2,108,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,floracion,21.0,92.7,56.7,153.0,31.5,10.6,83.73,franco_arcilloso,6,126,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,floracion,21.0,92.7,56.7,153.0,31.5,10.6,83.73,franco_humifero,1,126,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,floracion,21.0,92.7,56.7,153.0,31.5,10.6,83.73,franco_humifero,2,126,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,fructificacion,22.6,87.6,80.5,107.4,11.4,8.3,73.74,franco_arcilloso,7,144,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,fructificacion,22.6,87.6,80.5,107.4,11.4,8.3,73.74,franco_humifero,1,144,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,fructificacion,22.6,87.6,80.5,107.4,11.4,8.3,73.74,franco_humifero,2,144,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,20.5,84.7,56.4,223.9,21.6,8.2,92.0,franco_arcilloso,6,162,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,siembra,20.5,84.7,56.4,223.9,21.6,8.2,92.0,franco_humifero,1,162,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,20.5,84.7,56.4,223.9,21.6,8.2,92.0,franco_humifero,2,162,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,20.4,87.7,93.0,207.0,17.6,8.5,91.7,franco_arcilloso,6,180,alto,lluvias,1340,no,alto,bajo,Cana de azucar,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Fresa,siembra,20.4,87.7,93.0,207.0,17.6,8.5,91.7,franco_humifero,1,180,alto,lluvias,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,20.4,87.7,93.0,207.0,17.6,8.5,91.7,franco_humifero,2,180,alto,lluvias,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,17.0,77.4,9.5,21.2,14.3,4.3,46.66,franco_arcilloso,8,198,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,siembra,17.0,77.4,9.5,21.2,14.3,4.3,46.66,franco_humifero,3,198,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,17.0,77.4,9.5,21.2,14.3,4.3,46.66,franco_humifero,4,198,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Cana de azucar,siembra,18.5,72.9,44.9,34.0,28.5,5.3,47.38,franco_arcilloso,8,216,alto,seca,1340,si,alto,bajo,Cana de azucar,alta,Regar por la manana y verificar humedad del suelo.
Huatusco,Montanas,Fresa,siembra,18.5,72.9,44.9,34.0,28.5,5.3,47.38,franco_humifero,2,216,alto,seca,1340,no,alto,bajo,Fresa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Huatusco,Montanas,Chayote,siembra,18.5,72.9,44.9,34.0,28.5,5.3,47.38,franco_humifero,3,216,alto,seca,1340,no,alto,bajo,Chayote,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
